#Table1
objid,ra,dec,u,g,r,i,z,first_ra,first_dec,integr
1237667254014247126,180.852086080526,29.8424093574702,24.63498,24.94468,22.93369,23.10962,21.62439,0,0,0
1237667254014247503,180.851109843337,29.7639266555946,22.9071,20.84031,19.63211,19.10451,18.81445,0,0,0
1237667254014247521,180.85091919294,29.8815511816731,23.446,23.52667,23.05457,21.90091,22.52244,0,0,0
1237667254014247524,180.851111019008,29.8953773906084,24.26083,22.45219,21.45919,20.94898,21.19452,0,0,0
1237667254014247527,180.851112163355,29.907207427767,26.02865,21.49934,19.93515,19.08399,18.53161,0,0,0
1237667254014247529,180.850283159305,29.9281581381882,22.52298,22.91029,22.26646,21.90123,22.32199,0,0,0
1237667254014247775,180.937787575947,29.7863529090418,24.76025,22.39473,21.78312,21.70239,22.41167,0,0,0
1237667254014247776,180.937550240661,29.8089532225815,22.1391,20.78111,19.60169,19.07377,18.76187,0,0,0
1237667254014247780,180.938178795234,29.7888443448463,23.94699,23.05468,22.70301,22.11664,21.08215,0,0,0
1237667254014247782,180.937459311383,29.8311974532218,21.58837,21.42103,20.74378,20.39699,20.0562,0,0,0
1237667254014247783,180.93885177584,29.829429191857,23.79576,24.74455,24.421,22.75883,22.54412,0,0,0
1237667254014247790,180.938813746708,29.8551552341556,22.50783,22.25005,21.21968,20.60726,19.98541,0,0,0
1237667254014247796,180.937638865365,29.9074246825192,25.57399,23.02515,21.73205,20.17595,19.38285,0,0,0
1237667254014247797,180.939259660901,29.9089023416628,25.67661,22.49352,21.91898,21.92266,23.05441,0,0,0
1237667254014247798,180.938327407677,29.9061905127502,25.47414,24.31746,23.06739,22.5487,22.94867,0,0,0
1237667254014247803,180.939018022692,29.9308998122578,24.26826,23.0139,22.2792,22.32417,22.32664,0,0,0
1237667254014247964,180.851232869344,29.7689855493734,23.05221,22.56048,21.09981,20.473,19.36677,0,0,0
1237667254014247968,180.850523302042,29.8349071611214,24.6523,23.64261,21.97654,21.66686,22.6035,0,0,0
1237667254014247972,180.850489159663,29.8529557785161,26.24515,23.68611,22.44891,21.63817,21.84462,0,0,0
1237667254014247982,180.851677585958,29.8907106141449,24.83142,23.87297,22.78751,22.40364,21.21103,0,0,0
1237667254014247984,180.852120371701,29.8980906664889,23.60936,23.43683,22.30958,21.84613,21.41976,0,0,0
1237667254014248080,180.938075332477,29.7520251740243,24.488,23.67818,22.10239,21.44193,21.09052,0,0,0
1237667211601576167,180.839648771007,29.9401788572562,25.82764,23.0981,21.74539,20.23213,19.50161,0,0,0
1237667211601576169,180.839254661578,29.9420246103577,25.26979,22.67256,21.09382,20.85372,20.19464,0,0,0
1237667211601576171,180.838685544025,29.9392029056893,24.37086,24.64507,22.29333,21.39506,22.56569,0,0,0
1237667211601576681,180.838552179165,29.9767186016124,23.59947,22.30139,21.25247,21.07028,21.18576,0,0,0
1237667211601576687,180.839931663578,29.9916294696751,22.81718,22.37594,22.10398,21.48435,20.584,0,0,0
1237667211601577099,180.840258746811,29.9738391668272,25.14411,23.9298,23.22272,21.64257,21.52528,0,0,0
1237667211601641544,180.931763461325,29.9471673796826,19.78496,18.96008,18.53182,18.20721,18.03937,0,0,0
1237667211601641898,180.931193323342,29.9863233252912,21.61439,20.88525,19.49772,18.93084,18.51423,0,0,0
1237667254014246980,180.932601671967,29.8003277720599,24.27132,23.3917,24.08357,24.63969,23.04891,0,0,0
1237667254014247006,180.838694314547,29.8601745285071,20.77998,19.83238,19.48739,19.35718,19.28777,0,0,0
1237667254014247099,180.839665377494,29.928385668643,24.01801,19.51137,17.9867,17.41926,17.08623,0,0,0
1237667254014247100,180.84052791846,29.9285761861435,25.99724,21.41227,19.73585,19.20295,18.88003,0,0,0
1237667254014247101,180.840454506575,29.9245333620141,24.50084,22.23841,20.61372,20.03131,19.90111,0,0,0
1237667254014247102,180.838482400145,29.9236577236401,25.11051,22.41848,21.47407,20.66028,20.70731,0,0,0
1237667254014247103,180.840682278379,29.9313773801369,23.7905,22.86886,22.11707,21.47526,20.97616,0,0,0
1237667254014247107,180.839505178502,29.9227915560092,24.99913,24.14289,22.88457,22.86057,23.16483,0,0,0
1237667254014247186,180.8399619073,29.794300296772,21.86629,20.82063,20.41439,20.1889,20.2032,0,0,0
1237667254014247245,180.931952613875,29.9204020961272,21.69245,21.84036,21.12652,20.89846,20.30383,0,0,0
1237667254014247473,180.839882238537,29.7804327873214,24.15178,22.85388,21.65161,20.94244,20.62137,0,0,0
1237667254014247474,180.839153864808,29.8140680056352,25.06425,23.08889,23.23065,23.19881,22.43975,0,0,0
1237667254014247475,180.839101152293,29.8185860406649,22.64346,22.36136,21.67611,21.31428,20.98426,0,0,0
1237667254014247480,180.839902196408,29.8704877555813,23.9524,22.33383,20.93637,20.2417,19.76851,0,0,0
1237667254014247482,180.838505717833,29.9039199379176,25.87653,22.51349,21.40716,20.96017,20.95021,0,0,0
1237667254014247483,180.83849455205,29.9025763557535,24.57931,23.73118,22.69599,22.17276,22.26012,0,0,0
1237667254014247764,180.93233516205,29.8473186444988,25.47481,22.73636,22.56295,21.36858,20.67524,0,0,0
1237667254014247766,180.932061395426,29.8878273922034,21.83651,20.55323,20.17184,20.01044,19.96297,0,0,0
1237667254014247943,180.839424883057,29.7693761145617,25.74048,23.63799,22.59832,21.28765,20.97259,0,0,0
1237667254014247944,180.840240765931,29.7688975932676,24.61679,24.15897,23.40158,22.50297,22.96578,0,0,0
1237667254014247955,180.840184920749,29.8746199831303,22.81113,22.91801,21.81114,21.7023,21.45907,0,0,0
1237667254014247956,180.839333648331,29.9173417799868,24.03115,23.50934,22.73276,22.40877,21.73886,0,0,0
1237667254014247960,180.840302049764,29.8839430421599,24.36048,24.52538,24.18722,22.55018,23.56506,0,0,0
1237667254014248079,180.931506549803,29.8303464971837,23.59709,23.51248,22.19854,22.25381,21.2623,0,0,0
1237667254014248155,180.838740058774,29.7782082699256,25.40567,23.67624,22.60639,21.47892,22.12899,0,0,0
1237667254014248157,180.840175824104,29.7984924821672,24.44966,24.53835,23.34487,22.0331,21.19645,0,0,0
1237667254014248158,180.839785307022,29.8883002384333,23.55748,23.7922,22.86734,21.77194,20.98113,0,0,0
1237667254014248208,180.932364351825,29.8338604434978,26.00973,24.03755,22.84549,21.51699,20.54291,0,0,0
1237667211601575991,180.867967154848,29.969262641882,23.20759,21.49384,19.73823,19.11279,18.75697,0,0,0
1237667211601575996,180.866354580459,29.9692552955763,23.40842,23.04444,22.11541,21.27857,21.5499,0,0,0
1237667211601575999,180.867542416856,29.9752354380109,24.13857,24.57025,22.80493,23.21014,23.60615,0,0,0
1237667211601576002,180.867091350488,29.9711990616344,25.40698,24.66464,24.69782,22.19747,22.37925,0,0,0
1237667211601576157,180.791888262347,29.9984057261922,24.74395,23.58737,22.8535,22.72088,23.38432,0,0,0
1237667211601576503,180.791194666864,29.9517177853821,22.70199,22.2518,21.48871,21.31874,21.48599,0,0,0
1237667211601576512,180.793145734718,29.9428465282197,24.99969,23.16018,21.48986,20.58208,19.93088,0,0,0
1237667211601576513,180.79171825074,29.9835518425574,24.11255,22.07392,20.7325,20.07665,19.61537,0,0,0
1237667211601576514,180.791450417166,29.9889840243691,24.29253,23.26292,22.59421,22.62346,22.51136,0,0,0
1237667211601576985,180.793003052978,29.9714599723449,25.38675,23.00816,21.41446,20.04147,19.7305,0,0,0
1237667211601577033,180.866363314896,29.9418646005134,25.03236,24.79309,22.69018,22.74462,21.38562,0,0,0
1237667211601577036,180.868075079305,29.9378662447797,24.81908,24.15416,22.29704,22.83389,21.14538,0,0,0
1237667211601577037,180.868077453255,29.955226928261,24.02227,23.99367,22.3865,22.62035,21.77115,0,0,0
1237667211601641711,180.967871105467,29.9901978815975,21.15445,21.12292,21.01136,20.69369,20.66099,0,0,0
1237667211601641712,180.966708501211,29.9888330877587,24.52654,24.28536,23.00595,22.30566,21.33044,0,0,0
1237667211601641714,180.967258995057,29.9889849940913,24.54289,23.5881,23.76489,23.49512,23.0821,0,0,0
1237667211601642027,180.966694959682,29.9695458812273,21.7647,20.78357,20.14187,20.08406,20.0449,0,0,0
1237667211601642028,180.966859616823,29.9443232204914,23.13143,23.11684,22.89948,22.76204,21.34697,0,0,0
1237667211601642031,180.966279405645,29.9726989105066,27.22839,21.57107,24.62183,22.56403,23.88317,0,0,0
1237667211601642033,180.967543489949,29.9816008718105,24.39672,22.23087,20.74421,20.12891,19.49748,0,0,0
1237667254014247020,180.867968020746,29.7759146595819,22.15296,19.61604,18.20639,17.50924,16.93892,0,0,0
1237667254014247023,180.867522834592,29.8237135643393,20.16618,19.19913,18.93183,18.8372,18.87715,0,0,0
1237667254014247156,180.792630631433,29.7692425571544,21.69586,24.07735,23.42836,23.05886,22.82099,0,0,0
1237667254014247160,180.79342830979,29.8518844645829,22.34563,21.83588,21.52438,21.38709,21.17215,0,0,0
1237667254014247320,180.792770958138,29.7802546056222,23.41549,22.4233,20.99615,20.15966,19.85516,0,0,0
1237667254014247326,180.791192423152,29.8552705114849,21.47524,20.52683,19.95291,19.63707,19.65327,0,0,0
1237667254014247329,180.792180353994,29.8379480992598,24.52979,23.16766,21.56491,19.77917,18.83239,0,0,0
1237667254014247333,180.791539996569,29.9016998463752,22.82788,22.81478,21.88581,21.51945,21.34499,0,0,0
1237667254014247334,180.792148782223,29.8923736935642,25.01687,23.2231,21.65091,20.34528,19.79218,0,0,0
1237667254014247562,180.866846808505,29.7788174371901,24.39487,23.10591,21.6386,20.24066,19.42585,0,0,0
1237667254014247567,180.867003063465,29.7511044389046,22.22497,21.92756,21.12934,21.14978,20.7004,0,0,0
1237667254014247576,180.866199965734,29.8409529017194,24.55648,24.22996,23.27952,22.45695,22.3019,0,0,0
1237667254014247577,180.866766599244,29.8177536520325,24.20285,22.64464,22.72047,22.09989,22.89152,0,0,0
1237667254014247578,180.866794544635,29.8298025801184,22.1045,21.04605,19.86995,19.46291,18.99667,0,0,0
1237667254014247580,180.866309283019,29.856491588901,22.70979,20.92832,20.08616,19.65669,19.3107,0,0,0
1237667254014247585,180.866650274817,29.8766158180253,22.4367,21.81477,20.52751,20.07834,19.28232,0,0,0
1237667254014247588,180.865992328289,29.8824213839081,24.3081,23.76221,21.94441,21.56585,22.90186,0,0,0
1237667254014247592,180.867308346956,29.8622707353545,23.41864,22.54595,21.8555,21.40215,21.0882,0,0,0
1237667254014247593,180.866082398528,29.8632880310765,24.7155,24.31673,23.67894,22.40126,22.94154,0,0,0
1237667254014247599,180.867077846917,29.9069690260874,22.60999,21.38123,20.75896,20.56717,20.44718,0,0,0
1237667254014247616,180.866346851344,29.8891241553057,22.64062,24.03515,22.56811,22.7268,21.05101,0,0,0
1237667254014247999,180.86610622764,29.8942389320382,24.30133,24.33188,22.63322,21.15436,20.35149,0,0,0
1237667254014248002,180.867764171071,29.9196181267889,24.10914,23.28009,21.86043,20.93085,21.16099,0,0,0
1237667254014248120,180.792397690994,29.7909800343583,24.22279,25.13848,23.53255,22.32485,21.8246,0,0,0
1237667254014248122,180.791676658051,29.8148660537654,25.82637,23.94801,23.16755,21.69415,20.53123,0,0,0
1237667254014248123,180.791816802652,29.8792269808826,24.96457,23.5731,23.45101,22.16613,22.47195,0,0,0
1237667254014248124,180.79337975982,29.8643275990995,23.83741,24.10271,22.89726,21.55439,21.37607,0,0,0
1237667254014248238,180.86719629417,29.8976940889188,24.76502,25.5053,25.19096,23.59057,20.81367,0,0,0
1237667254014312450,180.967319162662,29.8992817693441,19.36029,18.53938,18.23726,18.17332,18.15835,0,0,0
1237667254014312751,180.966240292591,29.7510087129011,21.91385,21.50122,20.3954,19.99259,19.56082,0,0,0
1237667254014312754,180.967012086914,29.76653511079,22.08146,22.12367,21.84652,21.05844,20.61836,0,0,0
1237667254014312755,180.967338429714,29.7621486559117,22.61698,22.3697,21.82901,21.70448,20.89652,0,0,0
1237667254014312758,180.967105508797,29.8206447980805,22.99562,22.47811,22.05326,22.24813,22.33924,0,0,0
1237667254014312760,180.96786153047,29.8074024398854,22.03,21.634,20.6616,19.8286,19.23417,0,0,0
1237667254014312761,180.96722042224,29.8054776995394,23.87142,24.55637,23.31449,21.64414,21.80851,0,0,0
1237667254014312765,180.967629683696,29.855130803948,23.5654,22.71131,22.79278,22.76468,22.37559,0,0,0
1237667254014313141,180.965892331632,29.7866524337867,24.58326,23.84426,22.35845,21.92645,21.45951,0,0,0
1237667254014313142,180.96572208632,29.8097585299727,26.24104,24.81244,21.91339,22.4745,20.59794,0,0,0
1237667254014313143,180.96723891017,29.8172710819388,24.82855,23.92381,22.89817,22.58195,21.83273,0,0,0
1237667254014313326,180.966666659697,29.890691335041,25.81375,23.3688,23.44213,22.35916,22.4581,0,0,0
1237667254014313328,180.967739427674,29.9261035489078,26.46908,24.85477,22.89157,22.11757,21.03207,0,0,0
1237667211601576003,180.856505608692,29.9728623154558,22.15232,24.68215,28.2842,17.70653,19.5462,0,0,0
1237667211601576405,180.761644237457,29.9541632120347,24.32303,22.95531,22.30628,22.42245,21.46849,0,0,0
1237667211601576408,180.762608551343,29.9686168545959,22.76803,22.56579,21.9949,21.82861,23.77828,0,0,0
1237667211601576736,180.854406935322,29.9401157323975,25.25335,22.39475,21.13884,20.60247,20.24313,0,0,0
1237667211601576740,180.855999569444,29.9620821422133,23.60791,22.87073,21.57548,20.93637,20.40968,0,0,0
1237667211601576748,180.85489943601,29.96732671173,21.99014,20.54214,19.96874,19.54386,19.25338,0,0,0
1237667211601576752,180.856375597526,29.9539908666398,25.11188,22.7909,21.8867,21.66275,21.39467,0,0,0
1237667211601577025,180.855669507511,29.9522703272047,24.30762,24.27307,22.34896,22.38484,20.99244,0,0,0
1237667211601641557,180.947921215168,29.9830762697782,23.12165,21.99849,21.33797,20.98618,22.04982,0,0,0
1237667211601641958,180.947513848152,29.9443210512527,23.17026,21.36528,22.59925,26.89718,20.91573,0,0,0
1237667211601641965,180.948881557604,29.952292017862,25.02822,25.17116,24.94995,24.88518,19.97811,0,0,0
1237667254014181594,180.762357406216,29.8078842497234,25.17904,24.70733,24.19129,22.50257,23.12836,0,0,0
1237667254014181719,180.761430298022,29.917633656898,21.84067,24.02394,22.97505,23.33049,22.74814,0,0,0
1237667254014181722,180.76258886567,29.8902385891531,23.43533,24.00924,22.53173,22.82685,22.73837,0,0,0
1237667254014182136,180.762194737738,29.8311362804018,23.0358,22.15713,21.69616,21.58946,21.32613,0,0,0
1237667254014182138,180.763288982092,29.8095566272658,23.17657,24.21082,22.97494,22.30764,21.22308,0,0,0
1237667254014182142,180.762603660766,29.8508581120394,23.60762,22.84096,22.84478,23.32102,22.18983,0,0,0
1237667254014182156,180.761647180662,29.9229077749997,24.45447,23.06271,22.65846,22.14037,21.63222,0,0,0
1237667254014182423,180.761580428611,29.7648543448592,25.29311,23.5667,22.69906,22.35048,21.81253,0,0,0
1237667254014182426,180.762452923614,29.8246804040431,24.29099,23.5245,22.47001,21.46107,22.44992,0,0,0
1237667254014182625,180.761751093531,29.8746498713262,25.30499,23.65612,22.83131,23.04972,22.91754,0,0,0
1237667254014247131,180.855639583371,29.9023716128733,22.13781,20.40868,19.12845,18.63763,18.35817,0,0,0
1237667254014247525,180.856073755558,29.787907470512,23.09513,22.01229,21.04524,20.66529,20.46571,0,0,0
1237667254014247531,180.854955461155,29.8295614941252,23.78576,22.72499,20.86859,20.20712,19.68345,0,0,0
1237667254014247535,180.856608164855,29.7645630616687,24.18232,22.52713,22.54529,22.59241,22.7818,0,0,0
1237667254014247536,180.855431999916,29.8540350731443,24.79535,21.96729,20.38222,19.88795,19.48691,0,0,0
1237667254014247538,180.856499345227,29.8646299530276,21.63012,20.95437,20.34868,20.17712,20.17994,0,0,0
1237667254014247542,180.85565494992,29.9290221860227,23.28515,22.8062,21.46614,21.067,20.40564,0,0,0
1237667254014247814,180.947657379307,29.7986893288215,22.46679,22.45577,21.66273,20.90649,20.01776,0,0,0
1237667254014247817,180.947194368259,29.8937025754981,22.80742,21.3619,20.46949,20.03657,19.78529,0,0,0
1237667254014247818,180.948285010418,29.8610195884371,24.00341,22.83659,22.15423,21.62963,21.83819,0,0,0
1237667254014247819,180.948107412987,29.8705457762743,24.07411,22.1734,21.82388,21.42039,21.16242,0,0,0
1237667254014247971,180.854403935105,29.7566767344297,24.96502,23.51736,22.49905,22.69354,22.77835,0,0,0
1237667254014247985,180.855400530836,29.8920697069008,23.07841,23.14648,22.29408,21.67278,20.80146,0,0,0
1237667254014248097,180.949117513981,29.8756357310146,25.07084,24.41693,22.21144,20.31323,19.42501,0,0,0
1237667254014248167,180.855504170874,29.9072291214269,26.28149,24.28524,22.93093,22.03372,21.57267,0,0,0
1237667254014248168,180.85505682312,29.9212770375678,24.35207,23.98944,23.04704,21.94163,21.23525,0,0,0
1237667254014248218,180.94876580194,29.8250817772365,23.73412,24.17841,24.59967,22.18862,21.39492,0,0,0
1237667254014248249,180.947497903026,29.8184185951992,22.85021,22.42562,23.02341,22.70316,21.96471,0,0,0
1237667254014312516,180.948414841879,29.9188210292389,23.09245,22.92346,22.11126,21.44106,21.40413,0,0,0
1237667211601575960,180.775196683746,29.9488291305289,24.24232,24.58985,23.04478,22.86967,22.95807,0,0,0
1237667211601575992,180.869090149268,29.9688154333176,24.31206,22.54652,21.2012,20.85018,20.97249,0,0,0
1237667211601575993,180.868984041498,29.9761764014576,23.9657,23.29342,21.63052,20.6796,20.26003,0,0,0
1237667211601576135,180.868550006434,29.9607932993407,22.60071,21.35259,20.35136,19.94294,19.46634,0,0,0
1237667211601576454,180.776082473843,29.9333463141523,24.29829,21.71774,20.75727,20.26501,19.60689,0,0,0
1237667211601576466,180.777270636681,29.9594779386348,21.60237,20.64316,19.89993,19.78341,19.6761,0,0,0
1237667211601577074,180.777250642805,29.9557528823421,23.82166,24.2232,24.46038,21.96482,23.7588,0,0,0
1237667211601577113,180.869927156114,29.9796781528661,24.79284,25.13083,22.90921,22.33287,20.96198,0,0,0
1237667211601577156,180.870276367366,29.9930563603106,22.85625,24.47963,21.52899,21.35803,20.94336,0,0,0
1237667211601642006,180.960369089494,29.9814249603973,24.12825,23.24168,22.54836,22.4888,22.17462,0,0,0
1237667211601642009,180.960023976848,29.9915481571205,25.92458,23.08404,22.37652,22.38064,21.05052,0,0,0
1237667211601642602,180.958681611954,29.9851691076242,24.17138,25.47779,24.03361,22.11386,21.76711,0,0,0
1237667211601642603,180.960423976056,29.9560414425289,24.02612,23.75704,22.57031,21.3081,21.68003,0,0,0
1237667254014181455,180.77644404727,29.7713353572491,18.55998,17.40748,17.00022,16.83519,16.78949,0,0,0
1237667254014181456,180.775192922438,29.7708446046352,24.17046,24.7198,23.90125,21.66489,21.10228,0,0,0
1237667254014181724,180.775199243783,29.8602738105245,21.22423,20.2443,19.68874,19.37581,19.3539,0,0,0
1237667254014182176,180.775457568797,29.7525444973297,25.15365,22.94729,22.72426,22.4201,21.52782,0,0,0
1237667254014182178,180.7767997375,29.7628249770949,23.8404,23.05928,25.52122,23.67203,23.74259,0,0,0
1237667254014182183,180.777324873107,29.7965420465667,23.23513,22.4961,22.44003,22.25391,20.87446,0,0,0
1237667254014182186,180.777147185564,29.8531568623777,23.02549,21.38382,20.66652,20.37321,20.37554,0,0,0
1237667254014182438,180.775609255085,29.7737382330023,23.81667,23.16471,22.64409,22.05151,20.80254,0,0,0
1237667254014182439,180.775865792476,29.7827295922164,25.86432,22.80189,21.88989,21.52071,21.53702,0,0,0
1237667254014182440,180.777062329135,29.7867547726769,25.30251,23.75104,22.61194,22.57021,21.4795,0,0,0
1237667254014182587,180.775442537764,29.7963978949196,24.31367,23.12367,22.52492,21.57432,20.79477,0,0,0
1237667254014182590,180.776878876032,29.8134114613996,22.78032,23.79631,22.7366,21.55884,21.12303,0,0,0
1237667254014182640,180.776143659995,29.8452205663939,25.43195,23.26258,23.61395,21.99627,23.1154,0,0,0
1237667254014246989,180.777230588902,29.9102009115821,20.57231,19.69458,19.44099,19.30613,19.33722,0,0,0
1237667254014247151,180.776517332239,29.8934547468715,21.12457,20.20379,19.73911,19.51924,19.36971,0,0,0
1237667254014247152,180.776640896736,29.8915013437246,23.70188,24.91598,23.42068,22.35013,22.3683,0,0,0
1237667254014247213,180.868598286696,29.7860575546971,21.87943,21.12316,20.42854,20.06944,20.12826,0,0,0
1237667254014247275,180.776522452417,29.9144524543764,22.64537,21.54825,20.22308,19.70518,19.25933,0,0,0
1237667254014247590,180.869000802677,29.8820266999269,23.92737,23.05343,22.93083,22.1971,21.17941,0,0,0
1237667254014247600,180.868728354193,29.9072113527491,25.08715,23.87217,22.15138,21.23353,21.56553,0,0,0
1237667254014247608,180.869839516316,29.9219625239687,24.43147,22.72292,21.82431,21.33808,21.41448,0,0,0
1237667254014247849,180.775996987213,29.904183170637,25.28852,23.42611,22.48006,22.07711,21.24267,0,0,0
1237667254014248173,180.868444504204,29.8332723553213,26.3117,23.03928,22.10938,21.2697,19.70115,0,0,0
1237667254014312728,180.958969908142,29.7973564670899,23.38403,21.60135,21.01128,20.79606,21.00012,0,0,0
1237667254014312729,180.960025565689,29.7633481373553,23.7812,23.18072,22.28777,22.03967,22.01203,0,0,0
1237667254014312731,180.960608417511,29.7564552856321,24.32477,23.21669,23.29369,22.05656,21.80948,0,0,0
1237667254014312737,180.960764765728,29.8042989273302,23.79131,22.46132,21.25385,20.31506,19.87024,0,0,0
1237667254014312740,180.959865191681,29.8485092412317,24.03328,22.09048,21.13247,20.66923,20.31142,0,0,0
1237667254014312741,180.958752509996,29.8723127828884,23.97268,22.68766,21.9017,21.84347,21.28308,0,0,0
1237667254014312745,180.960805294455,29.8641615403289,22.66846,21.35221,20.10633,19.74308,19.4763,0,0,0
1237667254014313140,180.959769112834,29.9135989186383,25.31607,23.3155,21.94824,21.54294,20.65682,0,0,0
1237667254014313322,180.960378342034,29.8409640236917,23.66232,23.31585,22.75188,21.78909,20.58809,0,0,0
1237667254014313323,180.960295614687,29.8556995681565,25.88125,23.46093,22.4489,21.21057,20.5502,0,0,0
1237667211601575997,180.863897358533,29.9693115428998,24.26645,23.2559,22.80764,21.59554,22.70369,0,0,0
1237667211601576004,180.864998364739,29.9758902714433,25.38887,25.05589,24.76651,22.22263,23.56299,0,0,0
1237667211601576224,180.771963806953,29.9988802428696,23.73654,21.87343,20.91957,20.72137,20.03845,0,0,0
1237667211601576226,180.771998199906,29.9859214662219,21.49517,20.78272,20.24828,20.00506,19.62267,0,0,0
1237667211601576437,180.77126810228,29.9469763737123,24.65443,23.58983,25.24915,23.96142,23.31885,0,0,0
1237667211601576779,180.864135663009,29.957410346204,22.49091,22.52682,22.06729,22.31628,20.78615,0,0,0
1237667211601576787,180.865747301139,29.9864925624163,23.34962,22.98755,21.58453,20.44649,19.79128,0,0,0
1237667211601576788,180.864130104769,29.9859182808029,24.14314,23.01088,21.44634,20.88194,21.77171,0,0,0
1237667211601577032,180.864555021434,29.9407202505579,24.34913,24.47888,22.55866,21.90525,20.96586,0,0,0
1237667211601577108,180.865613576549,29.9929186772015,24.1016,24.88645,23.0123,21.67564,20.79581,0,0,0
1237667211601641978,180.952741659588,29.98433453188,23.64338,22.67918,22.54254,21.4425,20.99941,0,0,0
1237667211601642014,180.953813934525,29.9558097387268,22.94488,22.44143,21.89437,21.89764,21.30385,0,0,0
1237667211601642015,180.952847123935,29.952562194915,23.19781,22.5796,25.41638,24.53894,23.50373,0,0,0
1237667211601642016,180.951713130272,29.9508322401926,25.82899,22.49225,25.08888,24.8733,22.20554,0,0,0
1237667211601642018,180.952054555801,29.9514230146275,24.98679,23.39538,25.13051,24.95791,21.92649,0,0,0
1237667254014181625,180.771030564254,29.7637185865977,22.59329,20.45163,19.06294,18.23368,17.76404,0,0,0
1237667254014182177,180.772478049903,29.8571971660661,22.84912,21.5175,21.30513,21.28138,21.39538,0,0,0
1237667254014182182,180.772068247103,29.9155330375252,23.06955,22.52835,21.52615,21.09839,21.84415,0,0,0
1237667254014182433,180.770871978237,29.798199139882,24.91468,23.59212,22.44691,21.79342,20.78345,0,0,0
1237667254014182435,180.771223770408,29.8320118491847,25.05844,23.48331,22.59793,22.36497,22.54314,0,0,0
1237667254014182437,180.771452471488,29.8665301979768,23.45717,23.66174,22.83053,22.62961,23.99327,0,0,0
1237667254014182442,180.77206666523,29.9223165216529,22.50965,24.7751,22.55135,22.90538,21.48907,0,0,0
1237667254014182626,180.771386158396,29.8170302940082,23.99595,24.36286,22.80227,23.82232,22.8557,0,0,0
1237667254014246940,180.863928224704,29.899262244738,24.96596,22.83128,21.72554,21.34167,20.96647,0,0,0
1237667254014247024,180.864894169367,29.8242124617685,23.46269,22.15922,21.24998,20.9262,20.96419,0,0,0
1237667254014247133,180.865116067597,29.8517120957992,22.142,19.80893,18.39546,17.85416,17.56503,0,0,0
1237667254014247545,180.86444298878,29.8486523024664,22.04471,20.71871,19.89033,19.51166,19.32419,0,0,0
1237667254014247555,180.8647437074,29.7541397451194,22.84008,21.61535,20.81363,20.59427,19.99123,0,0,0
1237667254014247558,180.864146777491,29.7661633465034,23.25971,22.49699,22.06331,21.86499,22.31136,0,0,0
1237667254014247563,180.864392796632,29.7784096875832,23.87758,22.08702,20.88966,20.37922,20.12781,0,0,0
1237667254014247573,180.865408534915,29.8403593662003,23.37425,22.27665,20.84832,20.23113,19.91421,0,0,0
1237667254014247574,180.864932878749,29.8416158796987,22.79671,21.511,20.97856,20.64334,20.21247,0,0,0
1237667254014247575,180.864500453884,29.8435948525031,25.62333,23.9524,22.05932,21.60957,21.6379,0,0,0
1237667254014247587,180.865571518801,29.8854254343685,22.56243,23.01563,22.37678,21.40931,20.98975,0,0,0
1237667254014247589,180.865368309359,29.8818111592595,23.83635,23.00145,22.6106,22.2913,21.71011,0,0,0
1237667254014247993,180.865431588967,29.7901773783826,24.77013,23.35443,21.87787,21.35048,21.28265,0,0,0
1237667254014247996,180.86450394944,29.9076341115625,24.55021,23.98512,21.79614,21.10266,20.50084,0,0,0
1237667254014247997,180.865180586973,29.8905787642696,23.3565,23.11596,22.46461,22.65277,23.99308,0,0,0
1237667254014248000,180.864944424334,29.8951887569275,25.92419,24.44771,23.57984,22.59057,22.02554,0,0,0
1237667254014248096,180.952430680558,29.7944897336256,23.77283,23.97231,22.3708,21.72999,21.53183,0,0,0
1237667254014248169,180.863649880587,29.7839993487264,24.32976,23.34973,23.67745,22.4903,23.16133,0,0,0
1237667254014248171,180.86456817662,29.8044484063794,25.42248,23.04645,23.19782,21.52924,20.76134,0,0,0
1237667254014248174,180.865691811447,29.9004805702562,25.24596,24.46089,24.33532,22.31294,22.57542,0,0,0
1237667254014248236,180.863821771197,29.8274009682186,24.97373,25.96661,24.40673,25.49698,20.10445,0,0,0
1237667254014248237,180.863857636401,29.8766968662952,26.13213,27.61112,22.61733,23.80945,18.07097,0,0,0
1237667254014312515,180.951800904655,29.9158666234991,20.23379,18.4171,17.41472,16.98777,16.66723,0,0,0
1237667254014312713,180.951746707651,29.8315295340283,25.43367,23.15055,23.30975,22.18074,22.75767,0,0,0
1237667254014312719,180.953061936355,29.8807614159874,23.61474,22.65369,22.04902,21.60026,23.68645,0,0,0
1237667254014312720,180.951989340767,29.9284384425991,25.31303,22.14738,20.34484,19.51081,19.12532,0,0,0
1237667254014312721,180.953547967199,29.9023611771592,23.01328,22.73279,22.61192,21.44983,21.43635,0,0,0
1237667254014312724,180.953775149884,29.8970391471252,23.84222,23.90235,22.21234,21.85678,22.01538,0,0,0
1237667254014313127,180.951770044675,29.8242941201382,22.8997,24.02134,22.69215,23.13275,22.70376,0,0,0
1237667254014313129,180.9521745168,29.8744170148104,24.5986,23.25043,22.35715,21.82455,21.10957,0,0,0
1237667254014313132,180.95180990727,29.9330877668945,25.85372,24.01895,22.05103,21.29654,21.47343,0,0,0
